,0,1
10814,0.47278124,0.52721876
10815,0.20563209,0.7943679
10816,0.63059855,0.36940148
10817,0.3959304,0.6040696
10818,0.56196254,0.43803746
10819,0.7608645,0.23913552
10820,0.5320139,0.4679861
10821,0.49762028,0.5023797
10822,0.7357849,0.26421514
10823,0.85712886,0.14287114
10824,0.51862776,0.48137227
10825,0.49675536,0.50324464
10826,0.6176543,0.3823457
10827,0.5057828,0.49421722
10828,0.48360807,0.51639193
10829,0.5220144,0.4779856
10830,0.5562633,0.4437367
10831,0.6579008,0.3420992
10832,0.69248617,0.30751386
10833,0.77689004,0.22310995
10834,0.3027733,0.6972267
10835,0.52870274,0.47129723
10836,0.565325,0.43467498
10837,0.5550903,0.44490966
10838,0.534334,0.465666
10839,0.4560414,0.5439586
10840,0.44371712,0.5562829
10841,0.35817194,0.64182806
10842,0.32326967,0.67673033
10843,0.5541867,0.44581333
10844,0.73296994,0.26703006
10845,0.51778823,0.48221177
10846,0.5988908,0.40110925
10847,0.6990181,0.3009819
10848,0.45436883,0.5456312
10849,0.5233466,0.4766534
10850,0.507272,0.49272797
10851,0.6483499,0.3516501
10852,0.66376895,0.33623105
10853,0.6202345,0.37976548
10854,0.4866212,0.5133788
10855,0.63617444,0.36382556
10856,0.6485727,0.3514273
10857,0.67566377,0.32433623
10858,0.6598687,0.3401313
10859,0.35442936,0.64557064
10860,0.39697802,0.603022
10861,0.6248883,0.3751117
10862,0.45193315,0.54806685
10863,0.57097113,0.4290289
10864,0.43222022,0.5677798
10865,0.33464813,0.66535187
10866,0.73748696,0.262513
10867,0.51894414,0.48105586
10868,0.7028836,0.29711643
10869,0.31334478,0.6866552
10870,0.58196306,0.4180369
10871,0.49601167,0.5039883
10872,0.56386435,0.43613562
10873,0.39206243,0.6079376
10874,0.36935753,0.6306425
10875,0.6941522,0.30584782
10876,0.7599591,0.24004091
10877,0.6691805,0.3308195
10878,0.65902627,0.34097376
10879,0.6211615,0.37883848
10880,0.57384783,0.42615217
10881,0.57487774,0.4251223
10882,0.622974,0.37702602
10883,0.6218103,0.37818965
10884,0.4718318,0.5281682
10885,0.6755451,0.3244549
10886,0.5886808,0.4113192
10887,0.40806633,0.59193367
10888,0.6171405,0.38285953
10889,0.3550371,0.6449629
10890,0.5131235,0.48687652
10891,0.7017908,0.2982092
10892,0.65868866,0.34131137
10893,0.84287006,0.15712994
10894,0.57094073,0.42905927
10895,0.7150712,0.28492883
10896,0.24300659,0.7569934
10897,0.59424406,0.40575594
10898,0.5052447,0.49475533
10899,0.64649713,0.35350287
10900,0.6143855,0.38561448
10901,0.42381793,0.57618207
10902,0.63614386,0.36385614
10903,0.6028098,0.3971902
10904,0.3876375,0.6123625
10905,0.7189349,0.28106508
10906,0.6453537,0.35464633
10907,0.547611,0.45238903
10908,0.5900571,0.40994292
10909,0.5233034,0.47669664
10910,0.47067267,0.52932733
10911,0.5755364,0.4244636
10912,0.54593414,0.45406586
10913,0.81201446,0.18798557
10914,0.61615515,0.38384482
10915,0.7000792,0.2999208
10916,0.6698408,0.33015922
10917,0.5656446,0.43435538
10918,0.43098366,0.56901634
10919,0.5832027,0.4167973
10920,0.43848962,0.5615104
10921,0.75779027,0.24220972
10922,0.7969895,0.2030105
10923,0.66922295,0.33077705
10924,0.6004488,0.3995512
10925,0.5288356,0.4711644
10926,0.63840663,0.36159337
10927,0.5923245,0.40767547
10928,0.48829186,0.51170814
10929,0.54794574,0.4520543
10930,0.28808874,0.71191126
10931,0.19447565,0.80552435
10932,0.18271208,0.8172879
10933,0.6482547,0.3517453
10934,0.5545921,0.44540793
10935,0.7185897,0.28141028
10936,0.5330431,0.4669569
10937,0.6111398,0.38886026
10938,0.83226967,0.1677303
10939,0.548643,0.45135704
10940,0.6383019,0.3616981
10941,0.6324198,0.3675802
10942,0.38662064,0.61337936
10943,0.58014035,0.41985968
10944,0.4637422,0.5362578
10945,0.45975643,0.54024357
10946,0.6238079,0.3761921
10947,0.6317005,0.3682995
10948,0.5246222,0.4753778
10949,0.44499075,0.55500925
10950,0.61685526,0.3831447
10951,0.6576769,0.34232312
10952,0.6209855,0.3790145
10953,0.8350963,0.1649037
10954,0.72951114,0.2704889
10955,0.67691636,0.32308367
10956,0.4373321,0.5626679
10957,0.69242644,0.3075736
10958,0.67434776,0.3256522
10959,0.7154287,0.2845713
10960,0.676352,0.323648
10961,0.55441093,0.44558907
10962,0.58219934,0.41780064
10963,0.4815728,0.5184272
10964,0.4326443,0.5673557
10965,0.7181828,0.28181717
10966,0.62704545,0.37295455
10967,0.6815903,0.31840965
10968,0.3518961,0.6481039
10969,0.4872474,0.5127526
10970,0.56956196,0.43043807
10971,0.58865553,0.41134447
10972,0.514117,0.48588297
10973,0.5982728,0.40172717
10974,0.5726193,0.4273807
10975,0.3851335,0.6148665
10976,0.62436086,0.37563914
10977,0.6140138,0.38598624
10978,0.32142645,0.67857355
10979,0.6472785,0.3527215
10980,0.37485248,0.6251475
10981,0.4110663,0.5889337
10982,0.5113516,0.4886484
10983,0.3923759,0.6076241
10984,0.3676688,0.6323312
10985,0.42900807,0.57099193
10986,0.3521849,0.6478151
10987,0.5206412,0.4793588
10988,0.4972486,0.5027514
10989,0.45945132,0.5405487
10990,0.70517695,0.29482302
10991,0.3638097,0.6361903
10992,0.6465247,0.35347527
10993,0.21041125,0.78958875
10994,0.58246493,0.41753504
10995,0.41177875,0.58822125
10996,0.41579902,0.584201
10997,0.3894257,0.6105743
10998,0.7055719,0.2944281
10999,0.6647082,0.3352918
11000,0.42127985,0.57872015
11001,0.5873618,0.41263816
11002,0.58981466,0.4101853
11003,0.53311,0.46688995
11004,0.40411317,0.5958868
11005,0.6914602,0.3085398
11006,0.4904455,0.5095545
11007,0.64512104,0.35487896
11008,0.5648982,0.4351018
11009,0.5750644,0.4249356
11010,0.5269529,0.47304708
11011,0.7156095,0.2843905
11012,0.5128051,0.48719487
11013,0.768428,0.23157199
11014,0.40988827,0.59011173
11015,0.46682376,0.53317624
11016,0.78602195,0.21397807
11017,0.5792832,0.42071682
11018,0.6785203,0.32147965
11019,0.6010821,0.39891788
11020,0.64120126,0.35879874
11021,0.5600914,0.43990862
11022,0.6012346,0.3987654
11023,0.63144815,0.36855182
11024,0.72288936,0.27711064
11025,0.62766004,0.37233996
11026,0.7204095,0.2795905
11027,0.66361487,0.33638513
11028,0.63097346,0.36902657
11029,0.29864186,0.70135814
11030,0.29157567,0.7084243
11031,0.32815945,0.67184055
11032,0.6280509,0.37194905
11033,0.63298506,0.36701494
11034,0.54113936,0.45886067
11035,0.5606837,0.4393163
11036,0.36463273,0.6353673
11037,0.34636378,0.6536362
11038,0.4799896,0.5200104
11039,0.5264538,0.4735462
11040,0.534271,0.46572903
11041,0.43272692,0.5672731
11042,0.6078584,0.39214155
11043,0.44127417,0.55872583
11044,0.29295468,0.7070453
11045,0.51808834,0.4819117
11046,0.5159884,0.4840116
11047,0.41277993,0.5872201
11048,0.35877776,0.64122224
11049,0.51650476,0.48349527
11050,0.5049038,0.4950962
11051,0.6270434,0.37295657
11052,0.63653815,0.36346185
11053,0.3271898,0.6728102
11054,0.66358554,0.33641443
11055,0.6444161,0.35558388
11056,0.7562316,0.24376841
11057,0.61008227,0.38991776
11058,0.42603004,0.57396996
11059,0.5672207,0.4327793
11060,0.7610743,0.23892568
11061,0.43977988,0.5602201
11062,0.49475896,0.50524104
11063,0.3191588,0.6808412
11064,0.41609734,0.58390266
11065,0.6133845,0.38661554
11066,0.6078181,0.39218187
11067,0.35521114,0.64478886
11068,0.7478074,0.25219265
11069,0.5894563,0.41054368
11070,0.66218925,0.33781078
11071,0.5991826,0.4008174
11072,0.6209313,0.37906867
11073,0.65350866,0.3464913
11074,0.48012006,0.51987994
11075,0.59059644,0.40940356
11076,0.67570853,0.3242915
11077,0.4936617,0.5063383
11078,0.72272897,0.27727106
11079,0.6576872,0.34231284
11080,0.6879767,0.31202325
11081,0.51531005,0.48468992
11082,0.48162287,0.5183771
11083,0.59582484,0.40417513
11084,0.34453505,0.65546495
11085,0.70812947,0.29187053
11086,0.43350977,0.56649023
11087,0.53457606,0.46542397
11088,0.807299,0.192701
11089,0.45902646,0.54097354
11090,0.7175885,0.28241152
11091,0.5755452,0.4244548
11092,0.6417909,0.35820907
11093,0.33122218,0.6687778
11094,0.20799083,0.7920092
11095,0.54215527,0.45784476
11096,0.6164366,0.3835634
11097,0.42465746,0.57534254
11098,0.57334054,0.42665946
11099,0.655892,0.344108
11100,0.55284655,0.44715348
11101,0.65786195,0.34213805
11102,0.8042897,0.19571033
11103,0.62485796,0.37514204
11104,0.546705,0.453295
11105,0.32261503,0.677385
11106,0.7254791,0.2745209
11107,0.5395879,0.46041209
11108,0.4182831,0.5817169
11109,0.5846391,0.4153609
11110,0.5313439,0.46865612
11111,0.58224475,0.41775528
11112,0.509454,0.490546
11113,0.48956537,0.5104346
11114,0.61944187,0.38055813
11115,0.546587,0.45341298
11116,0.6236139,0.3763861
11117,0.7217219,0.27827808
11118,0.30400962,0.6959904
11119,0.6290518,0.37094823
11120,0.8860268,0.11397322
11121,0.6725248,0.32747516
11122,0.57573116,0.42426884
11123,0.579375,0.42062497
11124,0.41027367,0.5897263
11125,0.764256,0.23574403
11126,0.566341,0.43365902
11127,0.74401504,0.25598496
11128,0.6420493,0.35795066
11129,0.61416376,0.38583624
11130,0.35843742,0.6415626
11131,0.78743553,0.21256448
11132,0.62177527,0.3782247
11133,0.75200576,0.24799426
11134,0.6564857,0.34351435
11135,0.54605585,0.45394415
11136,0.43523967,0.5647603
11137,0.4548443,0.5451557
11138,0.6605362,0.33946377
11139,0.5549942,0.44500577
11140,0.6118597,0.38814032
11141,0.5714743,0.42852572
11142,0.79196036,0.20803964
11143,0.55394745,0.44605252
11144,0.44216675,0.55783325
11145,0.2832924,0.7167076
11146,0.47616953,0.5238305
11147,0.46851653,0.5314835
11148,0.6095532,0.39044675
11149,0.76675826,0.23324174
11150,0.63837266,0.36162734
11151,0.6681291,0.33187094
11152,0.5598644,0.44013557
11153,0.66677153,0.33322844
11154,0.4308409,0.5691591
11155,0.5180609,0.48193905
11156,0.8317933,0.16820666
11157,0.6263379,0.37366208
11158,0.77726376,0.22273622
11159,0.6996005,0.30039948
11160,0.533478,0.46652198
11161,0.4677735,0.5322265
11162,0.60461426,0.39538574
11163,0.6263157,0.37368432
11164,0.720193,0.279807
11165,0.4620995,0.5379005
11166,0.615281,0.38471904
11167,0.63562226,0.36437774
11168,0.5070158,0.49298418
11169,0.6518918,0.34810817
11170,0.35356474,0.64643526
11171,0.39488006,0.60511994
11172,0.32154363,0.67845637
11173,0.31345153,0.6865485
11174,0.5928683,0.40713167
11175,0.6308242,0.36917582
11176,0.49707907,0.5029209
11177,0.5521158,0.4478842
11178,0.52648854,0.47351146
11179,0.6644344,0.33556563
11180,0.6511256,0.3488744
11181,0.49363363,0.5063664
11182,0.37312257,0.6268774
11183,0.7858833,0.2141167
11184,0.32780892,0.6721911
11185,0.51878464,0.4812154
11186,0.49819297,0.50180703
11187,0.6858061,0.3141939
11188,0.54586554,0.45413443
11189,0.44543487,0.55456513
11190,0.4694267,0.5305733
11191,0.6906353,0.30936468
11192,0.60110146,0.39889854
11193,0.63551724,0.3644828
11194,0.64820683,0.3517932
11195,0.25884253,0.7411575
11196,0.59305465,0.40694535
11197,0.46958685,0.53041315
11198,0.49101532,0.5089847
11199,0.5153694,0.48463055
11200,0.4510941,0.5489059
11201,0.6578107,0.34218934
11202,0.5705788,0.42942122
11203,0.52297455,0.47702545
11204,0.7496025,0.2503975
11205,0.46244127,0.53755873
11206,0.55311084,0.44688913
11207,0.52625555,0.47374445
11208,0.45229113,0.54770887
11209,0.5141103,0.4858897
11210,0.71389925,0.28610075
11211,0.54162985,0.45837015
11212,0.5769539,0.42304614
11213,0.40677434,0.59322566
11214,0.53008544,0.4699146
11215,0.4086327,0.5913673
11216,0.53138185,0.46861815
11217,0.54805195,0.45194808
11218,0.5555904,0.4444096
11219,0.7434194,0.2565806
11220,0.7099794,0.29002059
11221,0.41271192,0.5872881
11222,0.50195664,0.49804336
11223,0.5895524,0.41044763
11224,0.57534033,0.42465967
11225,0.36194915,0.63805085
11226,0.58781755,0.41218242
11227,0.40703344,0.59296656
11228,0.51471174,0.4852883
11229,0.5360457,0.46395433
11230,0.59106314,0.40893683
11231,0.44850582,0.5514942
11232,0.34514648,0.6548535
11233,0.6772467,0.3227533
11234,0.58805573,0.4119443
11235,0.10736197,0.892638
11236,0.46533775,0.53466225
11237,0.34874016,0.65125984
11238,0.61544526,0.38455474
11239,0.7067462,0.29325378
11240,0.32841557,0.6715844
11241,0.5885813,0.4114187
11242,0.72882915,0.27117088
11243,0.5720359,0.42796412
11244,0.60350335,0.39649668
11245,0.6927817,0.30721834
11246,0.48000205,0.51999795
11247,0.6230178,0.3769822
11248,0.55340147,0.44659856
11249,0.63864017,0.36135986
11250,0.58537376,0.4146262
11251,0.5827064,0.4172936
11252,0.49579078,0.5042092
11253,0.70898217,0.29101783
11254,0.61581635,0.38418368
11255,0.48612046,0.51387954
11256,0.52601826,0.4739817
11257,0.54979634,0.45020366
11258,0.30405992,0.6959401
11259,0.58261347,0.41738653
11260,0.5862626,0.41373742
11261,0.62847495,0.37152508
11262,0.44656867,0.55343133
11263,0.5507368,0.4492632
11264,0.69601727,0.3039827
11265,0.46070904,0.53929096
11266,0.7476346,0.2523654
11267,0.4531607,0.5468393
11268,0.39432496,0.60567504
11269,0.31797063,0.68202937
11270,0.3745979,0.6254021
11271,0.600839,0.39916095
11272,0.75243616,0.24756385
11273,0.6790159,0.32098415
11274,0.5834569,0.41654313
11275,0.3848551,0.6151449
11276,0.33783877,0.66216123
11277,0.72228396,0.27771604
11278,0.760769,0.23923099
11279,0.44567674,0.55432326
11280,0.74408066,0.25591937
11281,0.66619885,0.33380118
11282,0.5743608,0.4256392
11283,0.7721511,0.22784892
11284,0.71388125,0.28611875
11285,0.48956668,0.5104333
11286,0.7236724,0.2763276
11287,0.68935394,0.31064603
11288,0.6784371,0.3215629
11289,0.5602105,0.43978947
11290,0.6870097,0.31299034
11291,0.5755756,0.42442444
11292,0.5333603,0.4666397
11293,0.6969577,0.3030423
11294,0.5231426,0.4768574
11295,0.6166022,0.38339782
11296,0.6463067,0.3536933
11297,0.5578289,0.44217107
11298,0.39602375,0.60397625
11299,0.48031878,0.5196812
11300,0.7080705,0.29192948
11301,0.63445354,0.36554646
11302,0.73780143,0.26219857
11303,0.48239422,0.5176058
11304,0.47694665,0.52305335
11305,0.32211792,0.6778821
11306,0.72270167,0.27729833
11307,0.39547116,0.60452884
11308,0.35168386,0.64831614
11309,0.4657656,0.5342344
11310,0.6372369,0.3627631
11311,0.39819604,0.60180396
11312,0.6262129,0.3737871
11313,0.44169873,0.55830127
11314,0.47638452,0.5236155
11315,0.5024431,0.4975569
11316,0.58863366,0.4113663
11317,0.3253476,0.6746524
11318,0.5488717,0.4511283
11319,0.506015,0.493985
11320,0.66879475,0.33120522
11321,0.6272205,0.37277952
11322,0.542635,0.45736498
11323,0.63110304,0.36889696
11324,0.47930807,0.52069193
11325,0.7165184,0.28348157
11326,0.4925627,0.5074373
11327,0.42833257,0.57166743
11328,0.5796151,0.42038485
11329,0.7476344,0.2523656
11330,0.5008701,0.49912992
11331,0.6350183,0.3649817
11332,0.57929647,0.42070353
11333,0.6343926,0.36560735
11334,0.83756924,0.16243075
11335,0.5937586,0.40624145
11336,0.5493423,0.45065773
11337,0.49087155,0.50912845
11338,0.6337861,0.3662139
11339,0.598115,0.40188497
11340,0.6069459,0.3930541
11341,0.46260637,0.5373936
11342,0.6491815,0.3508185
11343,0.37251943,0.62748057
11344,0.5309485,0.46905145
11345,0.79351723,0.20648275
11346,0.4714901,0.5285099
11347,0.6837542,0.31624582
11348,0.66609347,0.33390653
11349,0.5606035,0.4393965
11350,0.57371056,0.42628947
11351,0.39634764,0.60365236
11352,0.65587866,0.34412137
11353,0.5009378,0.49906215
11354,0.73004174,0.26995826
11355,0.35526425,0.64473575
11356,0.50151765,0.49848232
11357,0.5180464,0.48195362
11358,0.46885735,0.53114265
11359,0.5964614,0.4035386
11360,0.49185526,0.50814474
11361,0.45803285,0.54196715
11362,0.7107996,0.28920043
11363,0.59681904,0.403181
11364,0.75282955,0.24717045
11365,0.7649291,0.23507088
11366,0.41174227,0.58825773
11367,0.68599963,0.31400037
11368,0.60989857,0.3901014
11369,0.6562225,0.34377748
11370,0.43829715,0.56170285
11371,0.5266512,0.4733488
11372,0.5729724,0.42702755
11373,0.36031651,0.6396835
11374,0.6031836,0.3968164
11375,0.6602544,0.33974558
11376,0.5266478,0.47335216
11377,0.64089686,0.35910314
11378,0.53773546,0.46226454
11379,0.590397,0.40960297
11380,0.43894762,0.5610524
11381,0.6804709,0.31952912
11382,0.53236234,0.46763766
11383,0.2056874,0.7943126
11384,0.58053243,0.41946757
11385,0.66819143,0.33180854
11386,0.62925017,0.37074986
11387,0.67976487,0.32023516
11388,0.68841237,0.31158763
11389,0.46080923,0.53919077
11390,0.6522964,0.34770355
11391,0.32731736,0.67268264
11392,0.4032318,0.5967682
11393,0.67940974,0.32059026
11394,0.38551444,0.61448556
11395,0.7449163,0.2550837
11396,0.5525067,0.44749334
11397,0.60223985,0.39776018
11398,0.5159545,0.48404554
11399,0.4844414,0.5155586
11400,0.21429175,0.78570825
11401,0.4933555,0.5066445
11402,0.6294786,0.37052146
11403,0.33656532,0.6634347
11404,0.320329,0.679671
11405,0.25391436,0.74608564
11406,0.51387095,0.48612905
11407,0.5702218,0.42977822
11408,0.4357857,0.5642143
11409,0.5039357,0.4960643
11410,0.12098658,0.8790134
11411,0.5631877,0.4368123
11412,0.48079276,0.51920724
11413,0.7238279,0.2761721
11414,0.6867628,0.3132372
11415,0.4141789,0.5858211
11416,0.43533248,0.5646675
11417,0.41348654,0.58651346
11418,0.53965026,0.46034974
11419,0.7157494,0.2842506
11420,0.6648165,0.33518353
11421,0.7017617,0.29823825
11422,0.8045127,0.19548732
11423,0.6728233,0.3271767
11424,0.6408051,0.3591949
11425,0.56691885,0.43308112
11426,0.6936641,0.30633596
11427,0.5688682,0.43113178
11428,0.6503855,0.34961447
11429,0.6158162,0.38418382
11430,0.47317392,0.5268261
11431,0.8202392,0.17976078
11432,0.46986586,0.53013414
11433,0.5439534,0.4560466
11434,0.4537701,0.5462299
11435,0.6275538,0.37244618
11436,0.6873563,0.3126437
11437,0.42286557,0.57713443
11438,0.7447492,0.25525084
11439,0.40571493,0.5942851
11440,0.5636556,0.43634441
11441,0.65017366,0.34982637
11442,0.48850542,0.5114946
11443,0.54795146,0.45204854
11444,0.53556705,0.46443292
11445,0.6750398,0.32496017
11446,0.21551514,0.78448486
11447,0.58856905,0.41143095
11448,0.47840047,0.52159953
11449,0.43777442,0.5622256
11450,0.5936631,0.40633693
11451,0.67426085,0.32573915
11452,0.47599322,0.5240068
11453,0.3991537,0.6008463
11454,0.65783024,0.34216976
11455,0.29517084,0.70482916
11456,0.4076351,0.5923649
11457,0.52680683,0.4731932
11458,0.47408724,0.52591276
11459,0.5317677,0.46823224
11460,0.3910939,0.6089061
11461,0.82212365,0.17787632
11462,0.4085815,0.5914185
11463,0.7148522,0.28514776
11464,0.70486736,0.29513267
11465,0.6596848,0.34031522
11466,0.5066673,0.49333268
11467,0.54727876,0.4527212
11468,0.42818683,0.57181317
11469,0.63659656,0.3634034
11470,0.4565068,0.5434932
11471,0.6075322,0.3924678
11472,0.5755329,0.42446712
11473,0.4166968,0.5833032
11474,0.74962604,0.250374
11475,0.4046927,0.5953073
11476,0.7664381,0.23356187
11477,0.46508646,0.53491354
11478,0.36760557,0.63239443
11479,0.6425163,0.35748369
11480,0.6872277,0.3127723
11481,0.5315764,0.46842363
11482,0.6001781,0.3998219
11483,0.6117567,0.38824335
11484,0.7861906,0.21380939
11485,0.7222378,0.2777622
11486,0.4096824,0.5903176
11487,0.5302744,0.4697256
11488,0.46697253,0.53302747
11489,0.5923246,0.40767542
11490,0.53328,0.46671996
11491,0.64340127,0.3565987
11492,0.8082155,0.19178453
11493,0.43098164,0.56901836
11494,0.6839143,0.31608567
11495,0.31700504,0.68299496
11496,0.17692381,0.8230762
11497,0.5310007,0.46899933
11498,0.21113724,0.78886276
11499,0.6930964,0.30690363
11500,0.60849684,0.39150316
11501,0.58275265,0.41724735
11502,0.4452368,0.5547632
11503,0.5790287,0.42097127
11504,0.48607045,0.51392955
11505,0.45992994,0.54007006
11506,0.67208076,0.32791921
11507,0.6501667,0.3498333
11508,0.6974027,0.3025973
11509,0.40761262,0.5923874
11510,0.40489763,0.59510237
11511,0.6771754,0.32282463
11512,0.08962953,0.91037047
11513,0.62590015,0.37409985
11514,0.5262445,0.47375548
11515,0.31605542,0.6839446
11516,0.78329664,0.21670334
11517,0.6404825,0.3595175
11518,0.6118039,0.38819614
11519,0.76325095,0.23674905
11520,0.5547811,0.44521895
11521,0.6651924,0.33480757
11522,0.7614355,0.23856446
11523,0.5324027,0.4675973
11524,0.77718115,0.22281887
11525,0.53603065,0.46396938
11526,0.33040273,0.66959727
11527,0.6557052,0.34429476
11528,0.57398343,0.42601654
11529,0.51026404,0.48973596
11530,0.4961183,0.5038817
11531,0.5441338,0.4558662
11532,0.5137999,0.48620006
11533,0.661049,0.33895096
11534,0.47632062,0.5236794
11535,0.6308582,0.3691418
11536,0.16117871,0.8388213
11537,0.41691244,0.58308756
11538,0.5336112,0.46638885
11539,0.3118453,0.6881547
11540,0.6021037,0.39789632
11541,0.7825372,0.2174628
11542,0.67704,0.32296005
11543,0.46993387,0.53006613
11544,0.5031179,0.49688205
11545,0.4001308,0.5998692
11546,0.5013332,0.49866682
11547,0.5914656,0.40853438
11548,0.43838197,0.56161803
11549,0.49079907,0.50920093
11550,0.1986242,0.8013758
11551,0.669423,0.33057702
11552,0.6879935,0.31200644
11553,0.5900427,0.40995726
11554,0.5836476,0.41635236
11555,0.60251397,0.39748603
11556,0.660179,0.33982095
11557,0.6806535,0.3193465
11558,0.49799508,0.5020049
11559,0.31855202,0.681448
11560,0.38341027,0.6165897
11561,0.44749933,0.55250067
11562,0.5165622,0.48343775
11563,0.6732611,0.3267389
11564,0.5236827,0.47631726
11565,0.83352757,0.16647243
11566,0.60504735,0.39495265
11567,0.4503038,0.5496962
11568,0.3940788,0.6059212
11569,0.6591327,0.3408673
11570,0.6969989,0.3030011
11571,0.6810038,0.3189962
11572,0.6690335,0.3309665
11573,0.56214523,0.4378548
11574,0.6573952,0.34260482
11575,0.6453242,0.35467583
11576,0.45987284,0.54012716
11577,0.47383565,0.52616435
11578,0.38642716,0.61357284
11579,0.5960203,0.40397972
11580,0.5134894,0.48651057
11581,0.19721848,0.8027815
11582,0.5564759,0.44352415
11583,0.64030427,0.35969573
11584,0.7162391,0.28376094
11585,0.30923307,0.69076693
11586,0.6174228,0.3825772
11587,0.3735569,0.6264431
11588,0.4012208,0.5987792
11589,0.7072346,0.29276535
11590,0.5028591,0.49714088
11591,0.66514397,0.334856
11592,0.4293992,0.5706008
11593,0.3375095,0.6624905
11594,0.34337068,0.6566293
11595,0.7354766,0.26452342
11596,0.41305918,0.5869408
11597,0.4310192,0.5689808
11598,0.60080576,0.39919424
11599,0.7801125,0.21988751
11600,0.59146523,0.40853477
11601,0.19153851,0.8084615
11602,0.38023484,0.61976516
11603,0.7359141,0.2640859
11604,0.7619646,0.23803537
11605,0.37557435,0.62442565
11606,0.51103055,0.48896948
11607,0.626468,0.373532
11608,0.464612,0.535388
11609,0.69526875,0.30473125
11610,0.48592055,0.51407945
11611,0.58432794,0.41567206
11612,0.5571477,0.44285232
11613,0.7424748,0.25752518
11614,0.6004456,0.39955434
11615,0.48422348,0.5157765
11616,0.50385165,0.49614838
11617,0.6408216,0.3591784
11618,0.28249574,0.71750426
11619,0.7812644,0.21873559
11620,0.40338886,0.59661114
11621,0.5503984,0.4496016
11622,0.47831005,0.52168995
11623,0.4560148,0.5439852
11624,0.3396204,0.6603796
11625,0.7325915,0.26740846
11626,0.26002282,0.7399772
11627,0.5627992,0.4372008
11628,0.6827594,0.31724057
11629,0.6839918,0.31600824
11630,0.56391525,0.43608475
11631,0.74487996,0.25512004
11632,0.42067337,0.5793266
11633,0.57069755,0.42930245
11634,0.3301382,0.6698618
11635,0.4927659,0.5072341
11636,0.6425866,0.35741338
11637,0.4417283,0.5582717
11638,0.32073534,0.67926466
11639,0.46156818,0.5384318
11640,0.6456606,0.35433942
11641,0.6321692,0.3678308
11642,0.44586104,0.55413896
11643,0.39497232,0.6050277
11644,0.5596227,0.4403773
11645,0.33804035,0.66195965
11646,0.47745097,0.52254903
11647,0.55444574,0.44555423
11648,0.8206754,0.17932461
11649,0.427585,0.572415
11650,0.593911,0.406089
11651,0.37688422,0.6231158
11652,0.5710654,0.4289346
11653,0.72529006,0.27470994
11654,0.5764457,0.4235543
11655,0.60531276,0.39468724
11656,0.82767767,0.17232235
11657,0.55643964,0.44356036
11658,0.47700036,0.52299964
11659,0.58597136,0.41402864
11660,0.46254885,0.53745115
11661,0.64470196,0.35529807
11662,0.7261412,0.27385876
11663,0.5575283,0.44247168
11664,0.65344226,0.3465577
11665,0.7607991,0.23920088
11666,0.6330397,0.3669603
11667,0.42487848,0.5751215
11668,0.41522974,0.58477026
11669,0.5617224,0.43827757
11670,0.6211338,0.3788662
11671,0.3913958,0.6086042
11672,0.6622275,0.3377725
11673,0.9181105,0.08188951
11674,0.49195904,0.50804096
11675,0.5007986,0.4992014
11676,0.61587167,0.3841283
11677,0.24745476,0.75254524
11678,0.7597426,0.2402574
11679,0.81031346,0.18968655
11680,0.61165166,0.3883483
11681,0.43767327,0.5623267
11682,0.702942,0.297058
11683,0.55244136,0.44755864
11684,0.51115274,0.48884726
11685,0.5082464,0.49175358
11686,0.48100543,0.51899457
11687,0.76323265,0.23676734
11688,0.7182004,0.2817996
11689,0.5312185,0.4687815
11690,0.6896908,0.31030917
11691,0.53491616,0.46508387
11692,0.33277243,0.66722757
11693,0.52905333,0.4709467
11694,0.73001236,0.26998764
11695,0.5706613,0.42933872
11696,0.4823041,0.5176959
11697,0.57661355,0.42338648
11698,0.53613853,0.46386147
11699,0.7431905,0.25680944
11700,0.42336136,0.57663864
11701,0.38982385,0.61017615
11702,0.6381109,0.36188915
11703,0.33374727,0.66625273
11704,0.4657184,0.5342816
11705,0.6765573,0.32344273
11706,0.534631,0.46536902
11707,0.54455334,0.45544666
11708,0.8341371,0.16586293
11709,0.49049765,0.50950235
11710,0.3012365,0.6987635
11711,0.68881404,0.311186
11712,0.627216,0.37278405
11713,0.7341551,0.26584488
11714,0.46988612,0.5301139
11715,0.5508846,0.4491154
11716,0.45298398,0.547016
11717,0.6690826,0.33091742
11718,0.53797317,0.46202686
11719,0.82445,0.17554998
11720,0.4426754,0.5573246
11721,0.64165926,0.35834074
11722,0.4241218,0.5758782
11723,0.30976617,0.6902338
11724,0.78711116,0.21288884
11725,0.69581294,0.3041871
11726,0.44865185,0.55134815
11727,0.2686833,0.7313167
11728,0.5114687,0.4885313
11729,0.39376843,0.6062316
11730,0.7057724,0.29422757
11731,0.37946355,0.62053645
11732,0.57473075,0.42526928
11733,0.5234672,0.47653285
11734,0.45847833,0.54152167
11735,0.6031332,0.39686677
11736,0.62040615,0.37959382
11737,0.7756073,0.22439273
11738,0.5809182,0.4190818
11739,0.708763,0.29123703
11740,0.30016273,0.69983727
11741,0.6837718,0.3162282
11742,0.69961095,0.30038905
11743,0.45853275,0.54146725
11744,0.3085938,0.6914062
11745,0.61941075,0.38058928
11746,0.48516566,0.51483434
11747,0.58916676,0.4108332
11748,0.22245592,0.7775441
11749,0.40471566,0.59528434
11750,0.2812025,0.7187975
